noun,support,len,variation
gesticulados,gesticulado,12,2
gestões,gestão,7,2
gestas,gesta,6,2
gestapos,gestapo,8,2
gestapo,gestapo,7,2
gestação,gestação,8,2
gestantes,gestante,9,2
gestante,gestante,8,2
gestalismos,gestalismo,11,2
gestalismo,gestalismo,10,2
gestações,gestação,9,2
gesta,gesta,5,2
gesticulado,gesticulado,11,2
gatunha,gatunha,7,2
geroterapeuta,geroterapeuta,13,2
gerontologistas,gerontologista,15,2
germânio,germânio,8,2
gerministas,germinista,11,2
germinista,germinista,10,2
germinação,germinação,10,2
germinal,germinal,8,2
germinais,germinal,9,2
germinações,germinação,11,2
germinadouros,germinadouro,13,2
germinadouro,germinadouro,12,2
germinadores,germinador,12,2
germinador,germinador,10,2
germânios,germânio,9,2
germinadoiros,germinadoiro,13,2
germinabilidades,germinabilidade,16,2
germinabilidade,germinabilidade,15,2
germicidas,germicida,10,2
germicida,germicida,9,2
germões,germão,7,2
germes,germe,6,2
germe,germe,5,2
germanofobias,germanofobia,13,2
germanofobia,germanofobia,12,2
germanofilias,germanofilia,13,2
germanofilia,germanofilia,12,2
germinadoiro,germinadoiro,12,2
geros,gero,5,2
germão,germão,6,2
gerências,gerência,9,2
gerontologista,gerontologista,14,2
gerontologias,gerontologia,13,2
gerontologia,gerontologia,12,2
gerontofilias,gerontofilia,13,2
gerontofilia,gerontofilia,12,2
gerontocratas,gerontocrata,13,2
gerontocrata,gerontocrata,12,2
gerontocracias,gerontocracia,14,2
gerontocracia,gerontocracia,13,2
gerontocómios,gerontocómio,13,2
gerontocómio,gerontocómio,12,2
gerência,gerência,8,2
gerontes,geronte,8,2
geromorfismos,geromorfismo,13,2
geromorfismo,geromorfismo,12,2
gerocomias,gerocomia,10,2
gerocomia,gerocomia,9,2
gerocómios,gerocómio,10,2
gerocómio,gerocómio,9,2
gero,gero,4,2
gerânios,gerânio,8,2
gerânio,gerânio,7,2
gerúndios,gerúndio,9,2
gerúndio,gerúndio,8,2
geronte,geronte,7,2
galerias,galeria,8,2
gatunagens,gatunagem,10,2
gatárias,gatária,8,2
ganapada,ganapada,8,2
ganapa,ganapa,6,2
ganadarias,ganadaria,10,2
ganadaria,ganadaria,9,2
ganachas,ganacha,8,2
ganacha,ganacha,7,2
gana,gana,4,2
gamutes,gamute,7,2
gamute,gamute,6,2
gamutas,gamuta,7,2
gamuta,gamuta,6,2
gamútis,gamúti,7,2
gamúti,gamúti,6,2
gamotes,gamote,7,2
gamote,gamote,6,2
gamomanias,gamomania,10,2
gamomania,gamomania,9,2
gamogéneses,gamogénese,11,2
gamogénese,gamogénese,10,2
gamofobias,gamofobia,10,2
gamofobia,gamofobia,9,2
gamodilias,gamodilia,10,2
ganapadas,ganapada,9,2
ganapas,ganapa,7,2
ganapões,ganapão,8,2
ganapo,ganapo,6,2
gandaiice,gandaiice,9,2
gandaias,gandaia,8,2
gandaia,gandaia,7,2
gandaíces,gandaíce,9,2
gandaíce,gandaíce,8,2
ganda,ganda,5,2
ganchorras,ganchorra,10,2
ganchorra,ganchorra,9,2
ganchetas,gancheta,9,2
gamodilia,gamodilia,9,2
gancheta,gancheta,8,2
gancha,gancha,6,2
gancarias,gancaria,9,2
gancaria,gancaria,8,2
ganaus,ganau,6,2
ganau,ganau,5,2
ganas,gana,5,2
ganarias,ganaria,8,2
ganaria,ganaria,7,2
ganapos,ganapo,7,2
ganapão,ganapão,7,2
ganchas,gancha,7,2
gamão,gamão,5,2
gametos,gameto,7,2
gametogéneses,gametogénese,13,2
gameladas,gamelada,9,2
gamelada,gamelada,8,2
gamela,gamela,6,2
gambás,gambá,6,2
gambérrias,gambérria,10,2
gambérria,gambérria,9,2
gambozinos,gambozino,10,2
gambozino,gambozino,9,2
gambotas,gambota,8,2
gambota,gambota,7,2
gamboínas,gamboína,9,2
gamelas,gamela,7,2
gamboína,gamboína,8,2
gamboeiro,gamboeiro,9,2
gamboas,gamboa,7,2
gamboa,gamboa,6,2
gambitos,gambito,8,2
gambito,gambito,7,2
gambiarras,gambiarra,10,2
gambiarra,gambiarra,9,2
gambetas,gambeta,8,2
gambeta,gambeta,7,2
gambas,gamba,6,2
gambarras,gambarra,9,2
gamboeiros,gamboeiro,10,2
gandaiices,gandaiice,10,2
gameleira,gameleira,9,2
gameleirense,gameleirense,12,2
gametogénese,gametogénese,12,2
gameto,gameto,6,2
gametângios,gametângio,11,2
gametângio,gametângio,10,2
gametóforos,gametóforo,11,2
gametóforo,gametóforo,10,2
gametófitos,gametófito,11,2
gametófito,gametófito,10,2
gametófitas,gametófita,11,2
gametófita,gametófita,10,2
gametas,gameta,7,2
gameleiras,gameleira,10,2
gameta,gameta,6,2
gamenhices,gamenhice,10,2
gamenhice,gamenhice,9,2
gamelórios,gamelório,10,2
gamelório,gamelório,9,2
gamelotes,gamelote,9,2
gamelote,gamelote,8,2
gamelos,gamelo,7,2
gamelão,gamelão,7,2
gamelo,gamelo,6,2
gamelões,gamelão,8,2
gameleirenses,gameleirense,13,2
gamões,gamão,6,2
gambarra,gambarra,8,2
gandar,gandar,6,2
gandarinha,gandarinha,10,2
gansada,gansada,7,2
ganâncias,ganância,9,2
ganância,ganância,8,2
ganjas,ganja,6,2
ganja,ganja,5,2
ganizes,ganiz,7,2
ganiz,ganiz,5,2
ganiços,ganiço,7,2
ganiço,ganiço,6,2
ganidos,ganido,7,2
ganido,ganido,6,2
ganóides,ganóide,8,2
ganideiras,ganideira,10,2
ganideira,ganideira,9,2
ganóide,ganóide,7,2
ganhuços,ganhuço,8,2
ganhuço,ganhuço,7,2
ganhunças,ganhunça,9,2
ganhunça,ganhunça,8,2
ganhuças,ganhuça,8,2
ganhuça,ganhuça,7,2
ganhós,ganhó,6,2
ganhotos,ganhoto,8,2
gansadas,gansada,8,2
ganzá,ganzá,5,2
ganzepe,ganzepe,7,2
ganzepes,ganzepe,8,2
garagista,garagista,9,2
garages,garage,7,2
garagens,garagem,8,2
garagem,garagem,7,2
garage,garage,6,2
garabulhos,garabulho,10,2
garabulho,garabulho,9,2
garabulhas,garabulha,10,2
garabulha,garabulha,9,2
garabanos,garabano,9,2
garabano,garabano,8,2
ganhoto,ganhoto,7,2
garabanhos,garabanho,10,2
garça,garça,5,2
ágar,ágar,4,2
ágapes,ágape,6,2
gapeiras,gapeira,8,2
gapeira,gapeira,7,2
gapeadeiras,gapeadeira,11,2
gapeadeira,gapeadeira,10,2
ágape,ágape,5,2
ágapas,ágapa,6,2
ágapa,ágapa,5,2
ganzás,ganzá,6,2
garabanho,garabanho,9,2
ganhotes,ganhote,8,2
ganhote,ganhote,7,2
ganhos,ganho,6,2
gangarinas,gangarina,10,2
gangarina,gangarina,9,2
gangarilhas,gangarilha,11,2
gangarilha,gangarilha,10,2
ganganas,gangana,8,2
gangana,gangana,7,2
ganga,ganga,5,2
gang,gang,4,2
ganenses,ganense,8,2
ganense,ganense,7,2
ganeiras,ganeira,8,2
gangas,ganga,6,2
ganeira,ganeira,7,2
gandravos,gandravo,9,2
gandravo,gandravo,8,2
gandras,gandra,7,2
gandra,gandra,6,2
gandhistas,gandhista,10,2
gandhista,gandhista,9,2
gandhismos,gandhismo,10,2
gandhismo,gandhismo,9,2
gandas,ganda,6,2
gandarinhas,gandarinha,11,2
gandares,gandar,8,2
gangões,gangão,7,2
gangionites,gangionite,11,2
ganhão,ganhão,6,2
ganho,ganho,5,2
ganhões,ganhão,7,2
ganharias,ganharia,9,2
ganharia,ganharia,8,2
ganhanças,ganhança,9,2
ganhança,ganhança,8,2
ganhó,ganhó,5,2
gangues,gangue,7,2
ganguelas,ganguela,9,2
ganguela,ganguela,8,2
gangionite,gangionite,10,2
gangue,gangue,6,2
gangster,gangster,8,2
gangs,gang,5,2
gangrenas,gangrena,9,2
gangrena,gangrena,8,2
gangosas,gangosa,8,2
gangosa,gangosa,7,2
gangorras,gangorra,9,2
gangorra,gangorra,8,2
gangão,gangão,6,2
gangliomas,ganglioma,10,2
ganglioma,ganglioma,9,2
gangsters,gangster,9,2
garagistas,garagista,10,2
gamba,gamba,5,2
galinhó,galinhó,7,2
galimos,galimo,7,2
galimo,galimo,6,2
galimatização,galimatização,13,2
galimatizações,galimatização,14,2
galilés,galilé,7,2
galilé,galilé,6,2
galiformes,galiforme,10,2
galiforme,galiforme,9,2
galienses,galiense,9,2
galiense,galiense,8,2
galicínios,galicínio,10,2
galicínio,galicínio,9,2
galicistas,galicista,10,2
galicista,galicista,9,2
galicismos,galicismo,10,2
galicismo,galicismo,9,2
galiciparlas,galiciparla,12,2
galiciparla,galiciparla,11,2
galicetes,galicete,9,2
galicete,galicete,8,2
galicanismos,galicanismo,12,2
galicanismo,galicanismo,11,2
galinha,galinha,7,2
galinhada,galinhada,9,2
galinhadas,galinhada,10,2
galinhaço,galinhaço,9,2
galispo,galispo,7,2
galipós,galipó,7,2
galipotes,galipote,9,2
galipote,galipote,8,2
galipão,galipão,7,2
galipões,galipão,8,2
galipódios,galipódio,10,2
galipódio,galipódio,9,2
galiparlas,galiparla,10,2
galiparla,galiparla,9,2
galipó,galipó,6,2
galhudos,galhudo,8,2
galinulídeos,galinulídeo,12,2
galinúlidas,galinúlida,11,2
galinúlida,galinúlida,10,2
galiniculturas,galinicultura,14,2
galinicultura,galinicultura,13,2
galinhós,galinhó,8,2
galinhotas,galinhota,10,2
galinhota,galinhota,9,2
galinholas,galinhola,10,2
galinhola,galinhola,9,2
galinhas,galinha,8,2
galinhaços,galinhaço,10,2
galinulídeo,galinulídeo,11,2
galhudo,galhudo,7,2
galhos,galho,6,2
galhofas,galhofa,8,2
galhada,galhada,7,2
galha,galha,5,2
galgueiras,galgueira,10,2
galgueira,galgueira,9,2
galgação,galgação,8,2
galgações,galgação,9,2
galgadeiras,galgadeira,11,2
galgadeira,galgadeira,10,2
galfoeiras,galfoeira,10,2
galhadas,galhada,8,2
galfoeira,galfoeira,9,2
galfeira,galfeira,8,2
galfarros,galfarro,9,2
galfarro,galfarro,8,2
galezias,galezia,8,2
galezia,galezia,7,2
galões,galão,6,2
galeros,galero,7,2
galero,galero,6,2
galernos,galerno,8,2
galerno,galerno,7,2
galeristas,galerista,10,2
galfeiras,galfeira,9,2
galispos,galispo,8,2
galhadura,galhadura,9,2
galharda,galharda,8,2
galhofarias,galhofaria,11,2
galhofaria,galhofaria,10,2
galhofadas,galhofada,10,2
galhofada,galhofada,9,2
galhofa,galhofa,7,2
galho,galho,5,2
galhipos,galhipo,8,2
galhipo,galhipo,7,2
galheteiros,galheteiro,11,2
galheteiro,galheteiro,10,2
galhetas,galheta,8,2
galhaduras,galhadura,10,2
galheta,galheta,7,2
galheiro,galheiro,8,2
galheiras,galheira,9,2
galheira,galheira,8,2
galhas,galha,6,2
galhardos,galhardo,9,2
galhardo,galhardo,8,2
galhardias,galhardia,10,2
galhardia,galhardia,9,2
galhardetes,galhardete,11,2
galhardete,galhardete,10,2
galhardas,galharda,9,2
galheiros,galheiro,9,2
gambá,gambá,5,2
galista,galista,7,2
galivações,galivação,10,2
galvanoterapeuta,galvanoterapeuta,16,2
galvanotaxias,galvanotaxia,13,2
galvanotaxia,galvanotaxia,12,2
galvanostegias,galvanostegia,14,2
galvanostegia,galvanostegia,13,2
galvanoscópios,galvanoscópio,14,2
galvanoscópio,galvanoscópio,13,2
galvanoscopias,galvanoscopia,14,2
galvanoscopia,galvanoscopia,13,2
galvanopuncturas,galvanopunctura,16,2
galvanopunctura,galvanopunctura,15,2
galvanoplastias,galvanoplastia,15,2
galvanoplastia,galvanoplastia,14,2
galvanometrias,galvanometria,14,2
galvanometria,galvanometria,13,2
galvanomagnetismos,galvanomagnetismo,18,2
galvanomagnetismo,galvanomagnetismo,17,2
galvanoluminescências,galvanoluminescência,21,2
galvanoluminescência,galvanoluminescência,20,2
galvanogravuras,galvanogravura,15,2
galvanogravura,galvanogravura,14,2
galvanografias,galvanografia,14,2
galvanografia,galvanografia,13,2
galvanoterapeutas,galvanoterapeuta,17,2
galvanoterapia,galvanoterapia,14,2
galvanoterapias,galvanoterapia,15,2
galvanoterapista,galvanoterapista,16,2
gamarras,gamarra,8,2
gamarra,gamarra,7,2
gamação,gamação,7,2
gamanços,gamanço,8,2
gamanço,gamanço,7,2
gamagrafias,gamagrafia,11,2
gamagrafia,gamagrafia,10,2
gamações,gamação,8,2
gamacismos,gamacismo,10,2
gamacismo,gamacismo,9,2
gamabadonas,gamabadona,11,2
galvanocáusticas,galvanocáustica,16,2
gamabadona,gamabadona,10,2
galáxias,galáxia,8,2
galáxia,galáxia,7,2
galvão,galvão,6,2
galvetas,galveta,8,2
galveta,galveta,7,2
galvões,galvão,7,2
galvanotopismos,galvanotopismo,15,2
galvanotopismo,galvanotopismo,14,2
galvanotipias,galvanotipia,13,2
galvanotipia,galvanotipia,12,2
galvanoterapistas,galvanoterapista,17,2
galvanocáustica,galvanocáustica,15,2
galvanocautérios,galvanocautério,16,2
galvanocautério,galvanocautério,15,2
galopins,galopim,8,2
galopinagens,galopinagem,12,2
galopinagem,galopinagem,11,2
galopim,galopim,7,2
galopantes,galopante,10,2
galopante,galopante,9,2
galopadas,galopada,9,2
galopada,galopada,8,2
galomanias,galomania,10,2
galomania,galomania,9,2
galéolas,galéola,8,2
galápago,galápago,8,2
galéola,galéola,7,2
galofobia,galofobia,9,2
galofilias,galofilia,10,2
galofilia,galofilia,9,2
galocristas,galocrista,11,2
galocrista,galocrista,10,2
galochas,galocha,8,2
galocha,galocha,7,2
galão,galão,5,2
galizias,galizia,8,2
galizia,galizia,7,2
galivação,galivação,9,2
galofobias,galofobia,10,2
galistas,galista,8,2
galápagos,galápago,9,2
galrachos,galracho,9,2
galvanómetros,galvanómetro,13,2
galvanómetro,galvanómetro,12,2
galvanização,galvanização,12,2
galvanizações,galvanização,13,2
galvanismos,galvanismo,11,2
galvanismo,galvanismo,10,2
galulas,galula,7,2
galula,galula,6,2
galuchadas,galuchada,10,2
galuchada,galuchada,9,2
galubés,galubé,7,2
galracho,galracho,8,2
galubé,galubé,6,2
galãs,galã,5,2
galritos,galrito,8,2
galrito,galrito,7,2
galripos,galripo,8,2
galripo,galripo,7,2
galripas,galripa,8,2
galripa,galripa,7,2
galriços,galriço,8,2
galriço,galriço,7,2
galrichos,galricho,9,2
galricho,galricho,8,2
galés,galé,5,2
garajau,garajau,7,2
garajaus,garajau,8,2
garajões,garajão,8,2
gasnates,gasnate,8,2
gasnate,gasnate,7,2
gasómetros,gasómetro,10,2
gasómetro,gasómetro,9,2
gasóleos,gasóleo,8,2
gasóleo,gasóleo,7,2
gasificação,gasificação,11,2
gasificações,gasificação,12,2
gasguitas,gasguita,9,2
gasguita,gasguita,8,2
gasguetes,gasguete,9,2
gasguete,gasguete,8,2
gasógenos,gasógeno,9,2
gasógeno,gasógeno,8,2
gasganetes,gasganete,10,2
gasganete,gasganete,9,2
gases,gás,5,2
gaseificação,gaseificação,12,2
gaseificações,gaseificação,13,2
gaseificadores,gaseificador,14,2
gaseificador,gaseificador,12,2
gasconadas,gasconada,10,2
gasconada,gasconada,9,2
gasnete,gasnete,7,2
gasnetes,gasnete,8,2
gasoduto,gasoduto,8,2
gasodutos,gasoduto,9,2
gastalhos,gastalho,9,2
gastalho,gastalho,8,2
gaspópias,gaspópia,9,2
gaspópia,gaspópia,8,2
gaspeados,gaspeado,9,2
gaspeado,gaspeado,8,2
gaspeadeiras,gaspeadeira,12,2
gaspeadeira,gaspeadeira,11,2
gaspeadas,gaspeada,9,2
gaspeada,gaspeada,8,2
gaspachos,gaspacho,9,2
gasalhos,gasalho,8,2
gaspacho,gaspacho,8,2
gasoso,gasoso,6,2
gasosas,gasosa,7,2
gasosa,gasosa,6,2
gasometrias,gasometria,11,2
gasometria,gasometria,10,2
gasolineiras,gasolineira,12,2
gasolineira,gasolineira,11,2
gasolinas,gasolina,9,2
gasolina,gasolina,8,2
gasogéneos,gasogéneo,10,2
gasogéneo,gasogéneo,9,2
gasosos,gasoso,7,2
gasalho,gasalho,7,2
gasalhamentos,gasalhamento,13,2
gasalhamento,gasalhamento,12,2
garrochões,garrochão,10,2
garrochas,garrocha,9,2
garrochadas,garrochada,11,2
garrochada,garrochada,10,2
garrocha,garrocha,8,2
garrão,garrão,6,2
garro,garro,5,2
garriços,garriço,8,2
garriço,garriço,7,2
garrinchos,garrincho,10,2
garrincho,garrincho,9,2
garrochão,garrochão,9,2
garridismos,garridismo,11,2
garridices,garridice,10,2
garridice,garridice,9,2
garridas,garrida,8,2
garrida,garrida,7,2
garrettianistas,garrettianista,15,2
garrettianista,garrettianista,14,2
garrettianismos,garrettianismo,15,2
garrettianismo,garrettianismo,14,2
garrettianas,garrettiana,12,2
garrettiana,garrettiana,11,2
garrões,garrão,7,2
garridismo,garridismo,10,2
gastamento,gastamento,10,2
garros,garro,6,2
garrotes,garrote,8,2
gasalhados,gasalhado,10,2
gasalhado,gasalhado,9,2
garzinas,garzina,8,2
garzina,garzina,7,2
garupeiros,garupeiro,10,2
garupeiro,garupeiro,9,2
garupas,garupa,7,2
garupadas,garupada,9,2
garupada,garupada,8,2
garupa,garupa,6,2
garruços,garruço,8,2
garrote,garrote,7,2
garruço,garruço,7,2
garruncho,garruncho,9,2
garrulidades,garrulidade,12,2
garrulidade,garrulidade,11,2
garrulices,garrulice,10,2
garrulice,garrulice,9,2
garruchos,garrucho,9,2
garrucho,garrucho,8,2
garruchas,garrucha,9,2
garrucha,garrucha,8,2
garrotilhos,garrotilho,11,2
garrotilho,garrotilho,10,2
garrunchos,garruncho,10,2
garrazes,garraz,8,2
gastamentos,gastamento,11,2
gasteralgias,gasteralgia,12,2
gatarrada,gatarrada,9,2
gatarias,gataria,8,2
gataria,gataria,7,2
gatanhos,gatanho,8,2
gatanho,gatanho,7,2
gatanhadas,gatanhada,10,2
gatanhada,gatanhada,9,2
gatafunhos,gatafunho,10,2
gatafunho,gatafunho,9,2
ágata,ágata,5,2
gastrulação,gastrulação,11,2
gastrulações,gastrulação,12,2
gastrósticos,gastróstico,12,2
gastróstico,gastróstico,11,2
gastrópodes,gastrópode,11,2
gastrópode,gastrópode,10,2
gastrozoários,gastrozoário,13,2
gastrozoário,gastrozoário,12,2
gastrostomias,gastrostomia,13,2
gastrostomia,gastrostomia,12,2
gastroscópios,gastroscópio,13,2
gastroscópio,gastroscópio,12,2
gatarradas,gatarrada,10,2
ágatas,ágata,6,2
ágate,ágate,5,2
gatária,gatária,7,2
gatismos,gatismo,8,2
gatismo,gatismo,7,2
gatis,gatil,5,2
gatinas,gatina,7,2
gatina,gatina,6,2
gatimonhas,gatimonha,10,2
gatimonha,gatimonha,9,2
gatilhos,gatilho,8,2
gastroscopias,gastroscopia,13,2
gatilho,gatilho,7,2
gaticidas,gaticida,9,2
gaticida,gaticida,8,2
gatices,gatice,7,2
gatice,gatice,6,2
gaticídios,gaticídio,10,2
gaticídio,gaticídio,9,2
gatesgas,gatesga,8,2
gatesga,gatesga,7,2
ágates,ágate,6,2
gatil,gatil,5,2
gastroscopia,gastroscopia,12,2
gastros,gastro,7,2
gastrorreias,gastrorreia,12,2
gastrocnémio,gastrocnémio,12,2
gastroceles,gastrocele,11,2
gastrocele,gastrocele,10,2
gastro,gastro,6,2
gastrólatras,gastrólatra,12,2
gastrólatra,gastrólatra,11,2
gastrites,gastrite,9,2
gastrite,gastrite,8,2
gastrenterologistas,gastrenterologista,19,2
gastrenterologista,gastrenterologista,18,2
gastrenterologias,gastrenterologia,17,2
gastrocnémios,gastrocnémio,13,2
gastrenterologia,gastrenterologia,16,2
gastrenterocolite,gastrenterocolite,17,2
gastrenterites,gastrenterite,14,2
gastrenterite,gastrenterite,13,2
gastrectasias,gastrectasia,13,2
gastrectasia,gastrectasia,12,2
gastralgias,gastralgia,11,2
gastralgia,gastralgia,10,2
gastos,gasto,6,2
gastão,gastão,6,2
gasto,gasto,5,2
gastões,gastão,7,2
gastrenterocolites,gastrenterocolite,18,2
gasteralgia,gasteralgia,11,2
gastrocolite,gastrocolite,12,2
gastrodiafanite,gastrodiafanite,15,2
gastrorreia,gastrorreia,11,2
gastrorragias,gastrorragia,13,2
gastrorragia,gastrorragia,12,2
gastroplastias,gastroplastia,14,2
gastroplastia,gastroplastia,13,2
gastropatias,gastropatia,12,2
gastropatia,gastropatia,11,2
gastropatas,gastropata,11,2
gastropata,gastropata,10,2
gastronomias,gastronomia,12,2
gastronomia,gastronomia,11,2
gastrocolites,gastrocolite,13,2
gastronefrites,gastronefrite,14,2
gastromanias,gastromania,12,2
gastromania,gastromania,11,2
gastrologias,gastrologia,12,2
gastrologia,gastrologia,11,2
gastrolatrias,gastrolatria,13,2
gastrolatria,gastrolatria,12,2
gastroduodenites,gastroduodenite,16,2
gastroduodenite,gastroduodenite,15,2
gastrodiafanoscópios,gastrodiafanoscópio,20,2
gastrodiafanoscópio,gastrodiafanoscópio,19,2
gastrodiafanites,gastrodiafanite,16,2
gastronefrite,gastronefrite,13,2
garraz,garraz,6,2
garraus,garrau,7,2
garrau,garrau,6,2
garfado,garfado,7,2
garfadas,garfada,8,2
garfada,garfada,7,2
garfa,garfa,5,2
garetes,garete,7,2
garete,garete,6,2
garões,garão,6,2
garções,garção,7,2
ágares,ágar,6,2
gares,gare,5,2
garepes,garepe,7,2
garepe,garepe,6,2
garelas,garela,7,2
garela,garela,6,2
gare,gare,4,2
gardunhos,gardunho,9,2
gardunho,gardunho,8,2
gardunhas,gardunha,9,2
gardunha,gardunha,8,2
gardénias,gardénia,9,2
gardénia,gardénia,8,2
gardinholas,gardinhola,11,2
gardinhola,gardinhola,10,2
garfados,garfado,8,2
garfas,garfa,6,2
garfeira,garfeira,8,2
garfeiras,garfeira,9,2
gargalhos,gargalho,9,2
gargalho,gargalho,8,2
gargalheiras,gargalheira,12,2
gargalheira,gargalheira,11,2
gargalhadas,gargalhada,11,2
gargalhada,gargalhada,10,2
gargalejos,gargalejo,10,2
gargalejo,gargalejo,9,2
gargaleiros,gargaleiro,11,2
gargaleiro,gargaleiro,10,2
gargaleiras,gargaleira,11,2
gardingos,gardingo,9,2
gargaleira,gargaleira,10,2
gargalaço,gargalaço,9,2
gargalaçadas,gargalaçada,12,2
gargalaçada,gargalaçada,11,2
gargajolas,gargajola,10,2
gargajola,gargajola,9,2
gargaçaladas,gargaçalada,12,2
gargaçalada,gargaçalada,11,2
garfilhas,garfilha,9,2
garfilha,garfilha,8,2
garfetes,garfete,8,2
garfete,garfete,7,2
gargalaços,gargalaço,10,2
gardingo,gardingo,8,2
gardingatos,gardingato,11,2
gardingato,gardingato,10,2
garatujos,garatujo,9,2
garatujo,garatujo,8,2
garatujas,garatuja,9,2
garatuja,garatuja,8,2
garças,garça,6,2
garapas,garapa,7,2
garapa,garapa,6,2
garantias,garantia,9,2
garantia,garantia,8,2
garantes,garante,8,2
garante,garante,7,2
garatusa,garatusa,8,2
garanjão,garanjão,8,2
garanhão,garanhão,8,2
garanhões,garanhão,9,2
garancinas,garancina,10,2
garancina,garancina,9,2
garanceiras,garanceira,11,2
garanceira,garanceira,10,2
garanças,garança,8,2
garança,garança,7,2
garaldinos,garaldino,10,2
garaldino,garaldino,9,2
garajão,garajão,7,2
garanjões,garanjão,9,2
gargalicho,gargalicho,10,2
garatusas,garatusa,9,2
garavalhas,garavalha,10,2
garcêses,garcês,8,2
garcês,garcês,6,2
garciotes,garciote,9,2
garciote,garciote,8,2
garcetas,garceta,8,2
garceta,garceta,7,2
garcenhos,garcenho,9,2
garcenho,garcenho,8,2
garcejas,garceja,8,2
garceja,garceja,7,2
garbosidades,garbosidade,12,2
garavalha,garavalha,9,2
garbosidade,garbosidade,11,2
garbo,garbo,5,2
garavunhas,garavunha,10,2
garavunha,garavunha,9,2
garavins,garavim,8,2
garavim,garavim,7,2
garavetos,garaveto,9,2
garaveto,garaveto,8,2
garavatos,garavato,9,2
garavato,garavato,8,2
garavanços,garavanço,10,2
garavanço,garavanço,9,2
garbos,garbo,6,2
gargalichos,gargalicho,11,2
gargalo,gargalo,7,2
gargalos,gargalo,8,2
garoupas,garoupa,8,2
garoupa,garoupa,7,2
garototes,garotote,9,2
garotote,garotote,8,2
garçotos,garçoto,8,2
garçoto,garçoto,7,2
garotis,garotil,7,2
garotil,garotil,7,2
garotices,garotice,9,2
garotice,garotice,8,2
garotetes,garotete,9,2
garra,garra,5,2
garotete,garotete,8,2
garçote,garçote,7,2
garçotas,garçota,8,2
garotagens,garotagem,10,2
garotagem,garotagem,9,2
garotadas,garotada,9,2
garotada,garotada,8,2
garçota,garçota,7,2
garos,garo,5,2
garção,garção,6,2
garão,garão,5,2
garo,garo,4,2
